file,valid_cells,sum,min,max,mean,std
E_population_resident_count_100m.tif,12487,1191626.0,0.0,2885.0,95.42932891845703,187.70089721679688
E_population_resident_count_100m_z.tif,12487,413.04193115234375,0.0,1.0,0.03307775408029556,0.06506096571683884
E_population_floating_count_100m.tif,12487,6961452.5,0.0,44293.3203125,557.4959716796875,1261.09423828125
E_population_floating_count_100m_z.tif,12487,157.16709899902344,0.0,1.0,0.012586457654833794,0.028471432626247406
E_exposure_population_mean_100m.tif,12487,285.1045227050781,0.0,0.5143847465515137,0.022832106798887253,0.03829284384846687
E_exposure_population_mean_100m_z.tif,12487,285.1045227050781,0.0,0.5143847465515137,0.022832106798887253,0.03829284384846687
