file,valid_cells,nodata_cells,min,max,sum,mean
E_population_resident_count_100m.tif,12487,8245,0.0,2885.0,1191626.0,95.42932891845703
V_sensitivity_elderly_count_100m.tif,12487,8245,0.0,422.0,184657.0,14.787939071655273
V_sensitivity_children_count_100m.tif,12487,8245,0.0,553.0,117934.0,9.444541931152344
V_sensitivity_elderly_ratio_100m.tif,12487,8245,0.0,1.0,765.0338134765625,0.061266422271728516
V_sensitivity_children_ratio_100m.tif,12487,8245,0.0,0.9743589758872986,304.6172180175781,0.024394748732447624
