station_id,network,longitude,latitude,elevation_m,year,valid_tmax_days,valid_tmin_days,h02_mean_daily_max_c,h03_mean_daily_min_c,h04_heatwave_days,h05_tropical_nights,h06_wsdi_days,h07_annual_max_daily_max_c,h08_tx90p_days,h09_maximum_warm_spell_days,percentile_baseline_status,quality_status
295,ASOS,127.92641,34.81662,45.71,2021,358,358,19.53854748603352,11.385754189944135,4,5,,35.1,,,1991-2020_BASELINE_PENDING,PASS
295,ASOS,127.92641,34.81662,45.71,2022,358,358,19.197486033519546,11.041340782122896,1,19,,33.7,,,1991-2020_BASELINE_PENDING,PASS
295,ASOS,127.92641,34.81662,45.71,2023,358,358,19.591620111731846,11.654469273743022,8,9,,34.6,,,1991-2020_BASELINE_PENDING,PASS
295,ASOS,127.92641,34.81662,45.71,2024,359,359,20.115877437325928,12.570752089136501,19,43,,34.9,,,1991-2020_BASELINE_PENDING,PASS
295,ASOS,127.92641,34.81662,45.71,2025,358,358,19.54916201117319,11.605027932960898,12,10,,34.3,,,1991-2020_BASELINE_PENDING,PASS
296,ASOS,128.96024,35.21778,3,2023,349,349,20.878796561604567,10.96733524355301,12,17,,35.6,,,1991-2020_BASELINE_PENDING,PASS
296,ASOS,128.96024,35.21778,3,2024,359,359,21.37019498607242,11.803621169916434,38,42,,36.7,,,1991-2020_BASELINE_PENDING,PASS
296,ASOS,128.96024,35.21778,3,2025,358,358,20.718715083798877,10.638547486033517,38,27,,36.3,,,1991-2020_BASELINE_PENDING,PASS
92,AWS,128.66298,38.05903,20111000,2021,365,365,16.43123287671233,9.829863013698631,0,2,,32.3,,,1991-2020_BASELINE_PENDING,PASS
92,AWS,128.66298,38.05903,20111000,2022,364,364,16.53516483516485,9.656318681318677,4,7,,34,,,1991-2020_BASELINE_PENDING,PASS
92,AWS,128.66298,38.05903,20111000,2023,365,365,17.146301369863014,10.454520547945204,7,12,,36.1,,,1991-2020_BASELINE_PENDING,PASS
92,AWS,128.66298,38.05903,20111000,2024,91,91,6.531868131868132,0.17802197802197786,0,0,,18.9,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
96,AWS,131.86983,37.23952,1111100,2021,364,364,16.415934065934064,13.14120879120879,0,21,,31.2,,,1991-2020_BASELINE_PENDING,PASS
96,AWS,131.86983,37.23952,1111100,2022,357,357,15.734453781512611,12.501400560224084,0,16,,31.2,,,1991-2020_BASELINE_PENDING,PASS
96,AWS,131.86983,37.23952,1111100,2023,365,365,17.007397260273983,13.84082191780822,0,31,,31.6,,,1991-2020_BASELINE_PENDING,PASS
96,AWS,131.86983,37.23952,1111100,2024,91,91,7.884615384615386,4.187912087912089,0,0,,13.8,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
110,AWS,126.79451,37.55891,20111000,2021,365,365,18.409041095890405,8.164931506849316,19,10,,36.1,,,1991-2020_BASELINE_PENDING,PASS
110,AWS,126.79451,37.55891,20111000,2022,364,364,17.864010989010982,7.4129120879120824,8,15,,35.8,,,1991-2020_BASELINE_PENDING,PASS
110,AWS,126.79451,37.55891,20111000,2023,364,364,18.57115384615385,8.496703296703298,21,10,,35.7,,,1991-2020_BASELINE_PENDING,PASS
110,AWS,126.79451,37.55891,20111000,2024,91,91,7.643956043956045,-2.1945054945054947,0,0,,22.7,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
113,AWS,126.44087,37.4625,20111000,2021,365,365,17.181643835616434,9.590958904109597,5,14,,34.3,,,1991-2020_BASELINE_PENDING,PASS
113,AWS,126.44087,37.4625,20111000,2022,364,364,16.215659340659336,9.180494505494497,2,13,,35,,,1991-2020_BASELINE_PENDING,PASS
113,AWS,126.44087,37.4625,20111000,2023,365,365,17.030958904109585,9.909041095890412,2,18,,35.1,,,1991-2020_BASELINE_PENDING,PASS
113,AWS,126.44087,37.4625,20111000,2024,91,91,6.572527472527471,-0.7824175824175827,0,0,,20.5,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
116,AWS,126.96402,37.44526,1111000,2021,363,363,13.557851239669434,6.934986225895317,0,0,,31.8,,,1991-2020_BASELINE_PENDING,PASS
116,AWS,126.96402,37.44526,1111000,2022,364,364,13.023351648351648,6.580769230769232,0,0,,30.5,,,1991-2020_BASELINE_PENDING,PASS
116,AWS,126.96402,37.44526,1111000,2023,359,359,14.588579387186636,8.093036211699163,0,0,,32.4,,,1991-2020_BASELINE_PENDING,PASS
116,AWS,126.96402,37.44526,1111000,2024,91,91,2.856043956043957,-3.2747252747252746,0,0,,18.3,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
128,AWS,127.5,36.71666667,20111000,2021,359,359,18.64345403899722,7.107520891364895,17,3,,35.9,,,1991-2020_BASELINE_PENDING,PASS
128,AWS,127.5,36.71666667,20111000,2022,348,348,18.07011494252873,6.157471264367815,12,11,,34.7,,,1991-2020_BASELINE_PENDING,PASS
128,AWS,127.5,36.71666667,20111000,2023,365,365,19.220273972602747,7.758082191780818,22,4,,35.9,,,1991-2020_BASELINE_PENDING,PASS
128,AWS,127.5,36.71666667,20111000,2024,85,85,7.5482352941176485,-2.777647058823528,0,0,,19.6,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
142,AWS,128.66111111,35.89083333,20111000,2021,359,359,20.15403899721448,9.498607242339835,24,7,,37,,,1991-2020_BASELINE_PENDING,PASS
142,AWS,128.66111111,35.89083333,20111000,2022,361,361,20.47340720221606,9.412465373961222,34,26,,37.1,,,1991-2020_BASELINE_PENDING,PASS
142,AWS,128.66111111,35.89083333,20111000,2023,363,363,20.656473829201094,9.810743801652885,29,14,,38.1,,,1991-2020_BASELINE_PENDING,PASS
142,AWS,128.66111111,35.89083333,20111000,2024,87,87,9.925287356321837,-0.24022988505747075,0,0,,21.2,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
151,AWS,129.35222222,35.59333333,20111000,2021,365,365,19.584657534246578,9.265753424657532,7,1,,34.2,,,1991-2020_BASELINE_PENDING,PASS
151,AWS,129.35222222,35.59333333,20111000,2022,364,364,19.614835164835185,8.907142857142862,11,19,,35.9,,,1991-2020_BASELINE_PENDING,PASS
151,AWS,129.35222222,35.59333333,20111000,2023,365,365,20.11260273972602,9.561095890410957,10,7,,35,,,1991-2020_BASELINE_PENDING,PASS
151,AWS,129.35222222,35.59333333,20111000,2024,91,91,10.705494505494503,0.5802197802197804,0,0,,24.1,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
153,AWS,128.93444444,35.16916667,20111000,2021,356,356,20.759269662921348,11.490449438202248,17,23,,37.5,,,1991-2020_BASELINE_PENDING,PASS
153,AWS,128.93444444,35.16916667,20111000,2022,357,357,20.659103641456575,11.23361344537815,15,31,,34.7,,,1991-2020_BASELINE_PENDING,PASS
153,AWS,128.93444444,35.16916667,20111000,2023,365,365,20.201643835616434,10.989863013698631,12,16,,35.5,,,1991-2020_BASELINE_PENDING,PASS
153,AWS,128.93444444,35.16916667,20111000,2024,85,85,9.991764705882353,0.6941176470588236,0,0,,20.4,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
158,AWS,126.81166666,35.125,20111000,2021,359,359,20.30724233983286,9.0757660167131,21,4,,37,,,1991-2020_BASELINE_PENDING,PASS
158,AWS,126.81166666,35.125,20111000,2022,350,350,19.685428571428556,8.17028571428571,14,18,,35.7,,,1991-2020_BASELINE_PENDING,PASS
158,AWS,126.81166666,35.125,20111000,2023,365,365,20.401369863013706,9.409041095890414,25,10,,37.2,,,1991-2020_BASELINE_PENDING,PASS
158,AWS,126.81166666,35.125,20111000,2024,86,86,9.898837209302327,-0.2000000000000002,0,0,,21.6,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
160,AWS,128.99993,35.11885,1111000,2021,361,361,15.234072022160674,9.532963988919668,0,0,,30.3,,,1991-2020_BASELINE_PENDING,PASS
160,AWS,128.99993,35.11885,1111000,2022,365,365,15.06383561643837,9.379726027397265,0,0,,28.9,,,1991-2020_BASELINE_PENDING,PASS
160,AWS,128.99993,35.11885,1111000,2023,363,363,15.695316804407716,10.004683195592293,0,0,,30.3,,,1991-2020_BASELINE_PENDING,PASS
160,AWS,128.99993,35.11885,1111000,2024,91,91,6.87032967032967,0.6373626373626375,0,0,,16.9,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
161,AWS,128.06666666,35.08333333,20111000,2021,359,359,20.24512534818941,8.590250696378824,18,4,,36.6,,,1991-2020_BASELINE_PENDING,PASS
161,AWS,128.06666666,35.08333333,20111000,2022,351,351,19.96809116809116,7.597150997150989,8,20,,34.4,,,1991-2020_BASELINE_PENDING,PASS
161,AWS,128.06666666,35.08333333,20111000,2023,363,363,20.675206611570225,9.079063360881547,14,9,,37.2,,,1991-2020_BASELINE_PENDING,PASS
161,AWS,128.06666666,35.08333333,20111000,2024,89,89,10.604494382022471,-1.0325842696629215,0,0,,22.3,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
163,AWS,126.38305555,34.99138888,20111000,2021,365,365,18.963561643835607,10.846301369863014,6,7,,33.6,,,1991-2020_BASELINE_PENDING,PASS
163,AWS,126.38305555,34.99138888,20111000,2022,364,364,18.313461538461528,10.201923076923075,4,26,,34.2,,,1991-2020_BASELINE_PENDING,PASS
163,AWS,126.38305555,34.99138888,20111000,2023,365,365,18.84849315068492,10.839726027397258,9,17,,34.6,,,1991-2020_BASELINE_PENDING,PASS
163,AWS,126.38305555,34.99138888,20111000,2024,91,91,9.17032967032967,1.6637362637362638,0,0,,19.2,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
167,AWS,127.6125,34.84666667,20111000,2021,365,365,20.13123287671232,11.324383561643828,7,16,,36.8,,,1991-2020_BASELINE_PENDING,PASS
167,AWS,127.6125,34.84666667,20111000,2022,364,364,20.13598901098902,11.141758241758248,11,27,,33.7,,,1991-2020_BASELINE_PENDING,PASS
167,AWS,127.6125,34.84666667,20111000,2023,365,365,20.5095890410959,11.431232876712327,13,15,,36.1,,,1991-2020_BASELINE_PENDING,PASS
167,AWS,127.6125,34.84666667,20111000,2024,91,91,11.048351648351648,2.410989010989011,0,0,,21.9,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
175,AWS,126.3238,34.47211,1111000,2021,360,360,16.173888888888893,9.912777777777775,0,0,,29,,,1991-2020_BASELINE_PENDING,PASS
175,AWS,126.3238,34.47211,1111000,2022,364,364,15.698076923076929,9.464835164835165,0,0,,28.4,,,1991-2020_BASELINE_PENDING,PASS
175,AWS,126.3238,34.47211,1111000,2023,364,364,16.306593406593404,10.173901098901096,0,0,,30.9,,,1991-2020_BASELINE_PENDING,PASS
175,AWS,126.3238,34.47211,1111000,2024,91,91,7.5164835164835155,1.0593406593406591,0,0,,19,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
182,AWS,126.5,33.51666667,20111000,2021,364,364,19.57280219780222,14.041483516483526,2,27,,33.9,,,1991-2020_BASELINE_PENDING,PASS
182,AWS,126.5,33.51666667,20111000,2022,363,363,18.968319559228654,13.592561983471079,12,37,,35.7,,,1991-2020_BASELINE_PENDING,PASS
182,AWS,126.5,33.51666667,20111000,2023,365,365,19.865205479452058,13.838904109589054,4,41,,35,,,1991-2020_BASELINE_PENDING,PASS
182,AWS,126.5,33.51666667,20111000,2024,91,91,11.865934065934065,6.252747252747255,0,0,,26,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
229,AWS,125.55954,36.62544,1111200,2021,350,350,16.32514285714286,11.626285714285714,0,3,,32,,,1991-2020_BASELINE_PENDING,PASS
229,AWS,125.55954,36.62544,1111200,2022,315,315,15.383492063492058,11.10349206349206,0,8,,31.8,,,1991-2020_BASELINE_PENDING,PASS
229,AWS,125.55954,36.62544,1111200,2023,365,365,16.08191780821919,11.664383561643831,0,13,,32.5,,,1991-2020_BASELINE_PENDING,PASS
229,AWS,125.55954,36.62544,1111200,2024,91,91,6.336263736263737,2.1978021978021984,0,0,,16.8,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
230,AWS,126.10297,37.2645,1211000,2021,52,52,8.642307692307691,2.0269230769230773,0,0,,15.6,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
230,AWS,126.10297,37.2645,1211000,2022,347,347,15.451873198847274,9.577521613832854,0,6,,32.4,,,1991-2020_BASELINE_PENDING,PASS
230,AWS,126.10297,37.2645,1211000,2023,365,365,15.880273972602742,9.94191780821917,0,2,,31.2,,,1991-2020_BASELINE_PENDING,PASS
230,AWS,126.10297,37.2645,1211000,2024,90,90,6.120000000000001,0.15222222222222223,0,0,,19.7,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
300,AWS,126.31507,35.85799,1111000,2021,365,365,17.258356164383553,11.79369863013698,1,9,,33.1,,,1991-2020_BASELINE_PENDING,PASS
300,AWS,126.31507,35.85799,1111000,2022,363,363,16.722865013774094,11.38071625344352,1,15,,33.3,,,1991-2020_BASELINE_PENDING,PASS
300,AWS,126.31507,35.85799,1111000,2023,362,362,17.337016574585622,11.923204419889505,2,16,,33.3,,,1991-2020_BASELINE_PENDING,PASS
300,AWS,126.31507,35.85799,1111000,2024,91,91,7.798901098901098,3.0824175824175817,0,0,,17,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
301,AWS,126.11642,35.09515,1111000,2021,365,365,18.40027397260274,11.559999999999997,2,3,,33.1,,,1991-2020_BASELINE_PENDING,PASS
301,AWS,126.11642,35.09515,1111000,2022,364,364,17.643131868131878,11.381318681318687,0,20,,32.9,,,1991-2020_BASELINE_PENDING,PASS
301,AWS,126.11642,35.09515,1111000,2023,354,354,17.908757062146886,11.76271186440679,0,5,,32.2,,,1991-2020_BASELINE_PENDING,PASS
301,AWS,126.11642,35.09515,1111000,2024,90,90,8.614444444444445,3.124444444444445,0,0,,18.8,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
302,AWS,126.18264,34.64274,11111000,2021,365,365,18.69917808219177,11.479999999999997,1,0,,33.1,,,1991-2020_BASELINE_PENDING,PASS
302,AWS,126.18264,34.64274,11111000,2022,365,365,18.07726027397261,11.093150684931514,0,9,,32.9,,,1991-2020_BASELINE_PENDING,PASS
302,AWS,126.18264,34.64274,11111000,2023,363,363,18.558953168044074,11.545730027548213,5,1,,33.9,,,1991-2020_BASELINE_PENDING,PASS
302,AWS,126.18264,34.64274,11111000,2024,91,91,9.242857142857146,3.4868131868131877,0,0,,18.2,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
303,AWS,125.09741,34.07275,1111000,2021,358,358,17.72905027932962,13.680167597765356,0,19,,31.7,,,1991-2020_BASELINE_PENDING,PASS
303,AWS,125.09741,34.07275,1111000,2022,355,355,16.780845070422526,13.098028169014086,0,24,,30.8,,,1991-2020_BASELINE_PENDING,PASS
303,AWS,125.09741,34.07275,1111000,2023,363,363,17.614049586776865,13.603581267217631,0,29,,31.9,,,1991-2020_BASELINE_PENDING,PASS
303,AWS,125.09741,34.07275,1111000,2024,91,91,9.71208791208791,5.6472527472527485,0,0,,18,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
304,AWS,126.84849,34.31801,1111000,2021,365,365,19.29150684931506,11.88054794520549,1,8,,33.2,,,1991-2020_BASELINE_PENDING,PASS
304,AWS,126.84849,34.31801,1111000,2022,365,365,18.936712328767126,11.112328767123294,0,11,,32.9,,,1991-2020_BASELINE_PENDING,PASS
304,AWS,126.84849,34.31801,1111000,2023,362,362,19.538121546961328,11.52016574585634,4,11,,34.9,,,1991-2020_BASELINE_PENDING,PASS
304,AWS,126.84849,34.31801,1111000,2024,91,91,10.229670329670329,2.9846153846153856,0,0,,20.6,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
305,AWS,126.92009,33.98622,1111000,2021,365,365,18.121369863013697,14.33369863013699,0,25,,30.4,,,1991-2020_BASELINE_PENDING,PASS
305,AWS,126.92009,33.98622,1111000,2022,365,365,17.571780821917795,13.644383561643824,0,23,,31.3,,,1991-2020_BASELINE_PENDING,PASS
305,AWS,126.92009,33.98622,1111000,2023,365,365,18.38657534246576,14.333972602739733,0,36,,31.5,,,1991-2020_BASELINE_PENDING,PASS
305,AWS,126.92009,33.98622,1111000,2024,91,91,10.595604395604395,6.512087912087912,0,0,,19.5,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
306,AWS,127.8011,34.43185,1111000,2021,363,363,17.894765840220387,12.561432506887042,0,23,,31.2,,,1991-2020_BASELINE_PENDING,PASS
306,AWS,127.8011,34.43185,1111000,2022,363,363,17.89366391184573,12.337190082644621,0,19,,32.6,,,1991-2020_BASELINE_PENDING,PASS
306,AWS,127.8011,34.43185,1111000,2023,365,365,18.586027397260274,12.87726027397261,0,22,,32.2,,,1991-2020_BASELINE_PENDING,PASS
306,AWS,127.8011,34.43185,1111000,2024,91,91,10.275824175824175,4.627472527472528,0,0,,17.7,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
308,AWS,126.07303,34.68703,1111000,2021,365,365,18.482191780821914,12.31041095890412,0,2,,32.7,,,1991-2020_BASELINE_PENDING,PASS
308,AWS,126.07303,34.68703,1111000,2022,356,356,18.25308988764045,12.003932584269652,0,9,,31,,,1991-2020_BASELINE_PENDING,PASS
308,AWS,126.07303,34.68703,1111000,2023,365,365,19.132054794520553,12.710410958904102,4,4,,33.8,,,1991-2020_BASELINE_PENDING,PASS
308,AWS,126.07303,34.68703,1111000,2024,91,91,10.227472527472528,4.490109890109892,0,0,,18.2,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
309,AWS,126.6866,37.9464,1111000,2021,365,365,17.64493150684933,5.3413698630137,14,0,,35.8,,,1991-2020_BASELINE_PENDING,PASS
309,AWS,126.6866,37.9464,1111000,2022,365,365,16.970410958904118,3.9810958904109626,5,3,,36.1,,,1991-2020_BASELINE_PENDING,PASS
309,AWS,126.6866,37.9464,1111000,2023,365,365,17.737808219178074,5.587397260273981,11,0,,35.1,,,1991-2020_BASELINE_PENDING,PASS
309,AWS,126.6866,37.9464,1111000,2024,91,91,6.981318681318685,-5.486813186813187,0,0,,23.3,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
310,AWS,129.26472,37.32471,1111000,2021,365,365,17.63205479452056,9.195890410958905,1,0,,33.5,,,1991-2020_BASELINE_PENDING,PASS
310,AWS,129.26472,37.32471,1111000,2022,365,365,17.565479452054802,9.004657534246574,8,6,,34.3,,,1991-2020_BASELINE_PENDING,PASS
310,AWS,129.26472,37.32471,1111000,2023,365,365,18.319178082191787,9.716438356164385,9,2,,35.9,,,1991-2020_BASELINE_PENDING,PASS
310,AWS,129.26472,37.32471,1111000,2024,91,91,7.65494505494505,-0.07692307692307655,0,0,,21.4,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
311,AWS,128.08673,35.78915,1111000,2021,365,365,14.66493150684932,5.574794520547943,0,0,,31.5,,,1991-2020_BASELINE_PENDING,PASS
311,AWS,128.08673,35.78915,1111000,2022,355,355,14.900563380281694,5.56535211267605,0,0,,29.1,,,1991-2020_BASELINE_PENDING,PASS
311,AWS,128.08673,35.78915,1111000,2023,363,363,15.053443526170803,5.9812672176308475,0,0,,29,,,1991-2020_BASELINE_PENDING,PASS
311,AWS,128.08673,35.78915,1111000,2024,91,91,5.953846153846153,-2.669230769230769,0,0,,19.7,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
312,AWS,129.14128,36.39314,1111000,2021,365,365,18.278082191780836,6.533424657534241,8,0,,35.1,,,1991-2020_BASELINE_PENDING,PASS
312,AWS,129.14128,36.39314,1111000,2022,363,363,18.279614325068867,5.6928374655647325,13,1,,35.8,,,1991-2020_BASELINE_PENDING,PASS
312,AWS,129.14128,36.39314,1111000,2023,365,365,18.43616438356163,6.223835616438359,5,0,,35,,,1991-2020_BASELINE_PENDING,PASS
312,AWS,129.14128,36.39314,1111000,2024,91,91,7.903296703296704,-2.7472527472527486,0,0,,20.5,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
313,AWS,128.74127,34.88208,1111000,2021,150,150,14.45266666666666,8.582666666666668,0,0,,26,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
313,AWS,128.74127,34.88208,1111000,2022,277,277,21.984837545126357,15.91371841155235,2,20,,34.1,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
313,AWS,128.74127,34.88208,1111000,2023,362,362,19.639502762430947,13.47790055248619,2,42,,33.6,,,1991-2020_BASELINE_PENDING,PASS
313,AWS,128.74127,34.88208,1111000,2024,91,91,10.416483516483513,4.314285714285714,0,0,,20.2,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
314,AWS,127.74312,35.86621,1111000,2021,360,360,10.186944444444455,2.19694444444444,0,0,,27.1,,,1991-2020_BASELINE_PENDING,PASS
314,AWS,127.74312,35.86621,1111000,2022,364,364,10.030769230769225,1.5609890109890108,0,0,,26.6,,,1991-2020_BASELINE_PENDING,PASS
314,AWS,127.74312,35.86621,1111000,2023,365,365,11.001643835616443,2.6931506849315077,0,0,,25.7,,,1991-2020_BASELINE_PENDING,PASS
314,AWS,127.74312,35.86621,1111000,2024,91,91,0.23406593406593434,-7.405494505494505,0,0,,12.7,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
315,AWS,127.51079,35.30673,1111000,2021,364,364,12.74340659340659,5.544230769230768,0,0,,28,,,1991-2020_BASELINE_PENDING,PASS
315,AWS,127.51079,35.30673,1111000,2022,365,365,12.450136986301356,5.199178082191779,0,0,,28.5,,,1991-2020_BASELINE_PENDING,PASS
315,AWS,127.51079,35.30673,1111000,2023,363,363,13.002754820936644,6.158402203856754,0,0,,29.4,,,1991-2020_BASELINE_PENDING,PASS
315,AWS,127.51079,35.30673,1111000,2024,91,91,2.575824175824175,-3.7417582417582413,0,0,,16.3,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
316,AWS,126.99743,35.11438,11111000,2021,363,363,13.57190082644628,7.1209366391184625,0,0,,28.1,,,1991-2020_BASELINE_PENDING,PASS
316,AWS,126.99743,35.11438,11111000,2022,365,365,12.766027397260263,6.1441095890411,0,0,,26.3,,,1991-2020_BASELINE_PENDING,PASS
316,AWS,126.99743,35.11438,11111000,2023,363,363,13.578787878787875,7.126446280991741,0,0,,28.1,,,1991-2020_BASELINE_PENDING,PASS
316,AWS,126.99743,35.11438,11111000,2024,91,91,3.996703296703297,-2.3989010989010997,0,0,,16,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
317,AWS,127.11418,35.72951,1111000,2021,365,365,19.37479452054795,8.429863013698634,15,0,,34.5,,,1991-2020_BASELINE_PENDING,PASS
317,AWS,127.11418,35.72951,1111000,2022,363,363,18.838567493112958,7.691735537190091,10,10,,34.6,,,1991-2020_BASELINE_PENDING,PASS
317,AWS,127.11418,35.72951,1111000,2023,365,365,19.286027397260266,8.83397260273973,12,1,,34.7,,,1991-2020_BASELINE_PENDING,PASS
317,AWS,127.11418,35.72951,1111000,2024,91,91,9.167032967032968,-0.37582417582417577,0,0,,21.6,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
318,AWS,128.68208,37.65328,1111000,2021,365,365,13.241369863013713,3.2427397260273985,0,0,,30.8,,,1991-2020_BASELINE_PENDING,PASS
318,AWS,128.68208,37.65328,1111000,2022,361,361,13.031855955678672,2.6681440443213287,0,0,,30.5,,,1991-2020_BASELINE_PENDING,PASS
318,AWS,128.68208,37.65328,1111000,2023,364,364,13.425824175824179,3.6791208791208816,0,0,,30.6,,,1991-2020_BASELINE_PENDING,PASS
318,AWS,128.68208,37.65328,1111000,2024,91,91,1.1175824175824178,-5.978021978021975,0,0,,13.1,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
319,AWS,130.87154,37.53751,1111000,2021,365,365,17.356712328767117,11.49698630136987,1,7,,33.4,,,1991-2020_BASELINE_PENDING,PASS
319,AWS,130.87154,37.53751,1111000,2022,360,360,17.20222222222221,11.409999999999997,1,13,,33.3,,,1991-2020_BASELINE_PENDING,PASS
319,AWS,130.87154,37.53751,1111000,2023,365,365,18.20739726027398,12.33150684931507,6,24,,34,,,1991-2020_BASELINE_PENDING,PASS
319,AWS,130.87154,37.53751,1111000,2024,91,91,7.891208791208792,2.6813186813186816,0,0,,18.8,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
320,AWS,128.31375,38.33104,1111000,2021,364,364,8.148626373626374,2.084615384615384,0,0,,26.4,,,1991-2020_BASELINE_PENDING,PASS
320,AWS,128.31375,38.33104,1111000,2022,365,365,7.782191780821917,1.724657534246576,0,0,,25.5,,,1991-2020_BASELINE_PENDING,PASS
320,AWS,128.31375,38.33104,1111000,2023,363,363,8.839393939393947,2.785950413223138,0,0,,26.9,,,1991-2020_BASELINE_PENDING,PASS
320,AWS,128.31375,38.33104,1111000,2024,91,91,-3.1549450549450553,-8.952747252747255,0,0,,7.6,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
321,AWS,128.1963,38.1147,1111000,2021,363,363,16.961707988980717,5.792837465564735,16,0,,35.9,,,1991-2020_BASELINE_PENDING,PASS
321,AWS,128.1963,38.1147,1111000,2022,365,365,16.709589041095896,4.957808219178079,6,0,,34.2,,,1991-2020_BASELINE_PENDING,PASS
321,AWS,128.1963,38.1147,1111000,2023,365,365,17.501369863013707,5.8621917808219175,13,0,,34.8,,,1991-2020_BASELINE_PENDING,PASS
321,AWS,128.1963,38.1147,1111000,2024,91,91,5.989010989010988,-4.317582417582418,0,0,,19.8,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
322,AWS,127.66263,38.20067,1111000,2021,365,365,15.66383561643837,4.037260273972602,10,0,,34.9,,,1991-2020_BASELINE_PENDING,PASS
322,AWS,127.66263,38.20067,1111000,2022,365,365,14.382739726027403,3.5479452054794507,0,0,,31.9,,,1991-2020_BASELINE_PENDING,PASS
322,AWS,127.66263,38.20067,1111000,2023,365,365,15.258082191780826,4.512602739726028,0,0,,31.8,,,1991-2020_BASELINE_PENDING,PASS
322,AWS,127.66263,38.20067,1111000,2024,91,91,4.124175824175824,-5.80879120879121,0,0,,19.2,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
323,AWS,127.52551,38.27268,1111000,2021,365,365,16.48630136986302,4.6358904109589005,8,0,,35.3,,,1991-2020_BASELINE_PENDING,PASS
323,AWS,127.52551,38.27268,1111000,2022,365,365,15.87287671232877,3.6843835616438363,3,0,,34,,,1991-2020_BASELINE_PENDING,PASS
323,AWS,127.52551,38.27268,1111000,2023,365,365,16.600821917808226,4.751780821917806,0,0,,32.9,,,1991-2020_BASELINE_PENDING,PASS
323,AWS,127.52551,38.27268,1111000,2024,91,91,5.329670329670329,-5.8978021978022,0,0,,20.8,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
324,AWS,128.07446,36.91019,1111000,2021,365,365,17.73232876712328,7.78383561643836,6,0,,33.7,,,1991-2020_BASELINE_PENDING,PASS
324,AWS,128.07446,36.91019,1111000,2022,364,364,17.396153846153847,7.154670329670326,5,2,,34.2,,,1991-2020_BASELINE_PENDING,PASS
324,AWS,128.07446,36.91019,1111000,2023,365,365,18.133698630136983,8.227945205479452,5,0,,34.4,,,1991-2020_BASELINE_PENDING,PASS
324,AWS,128.07446,36.91019,1111000,2024,91,91,7.417582417582416,-0.9901098901098891,0,0,,20.4,,,1991-2020_BASELINE_PENDING,INSUFFICIENT_DAYS
325,AWS,128.02526,37.14449,1111000,2021,365,365,17.528219178082196,5.791506849315069,12,0,,34.2,,,1991-2020_BASELINE_PENDING,PASS
