grid_id,center_x,center_y,distance_m,distance_z,accessibility_z,nearest_shelter_name,nearest_shelter_no,nearest_shelter_lon,nearest_shelter_lat,nearest_shelter_x_5179,nearest_shelter_y_5179
1,957350.0,1928150.0,4863.758633140353,0.99757457,0.0024254322,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
2,957450.0,1928150.0,4875.583329453925,1.0,0.0,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
3,957150.0,1928050.0,4746.447957499831,0.9735123,0.026487708,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
4,957250.0,1928050.0,4754.359365283196,0.9751351,0.024864912,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
5,957350.0,1928050.0,4764.357011733875,0.9771857,0.022814274,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
6,957450.0,1928050.0,4776.427796613223,0.97966164,0.020338356,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
7,957550.0,1928050.0,4790.556048859168,0.98255956,0.017440438,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
8,957650.0,1928050.0,4806.723626157725,0.9858758,0.014124215,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
9,956950.0,1927950.0,4566.424286471803,0.9365867,0.06341332,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
10,957050.0,1927950.0,4624.462636785273,0.9484912,0.051508784,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
11,957150.0,1927950.0,4646.688918688742,0.9530502,0.046949804,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
12,957250.0,1927950.0,4654.769883470767,0.95470774,0.04529226,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
13,957350.0,1927950.0,4664.980967706961,0.9568022,0.04319781,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
14,957450.0,1927950.0,4677.30822055484,0.9593307,0.040669322,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
15,957550.0,1927950.0,4691.734961724883,0.9622898,0.03771019,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
16,957650.0,1927950.0,4708.241891839596,0.9656756,0.034324408,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
17,957750.0,1927950.0,4726.807217676114,0.9694837,0.030516326,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
18,957850.0,1927950.0,4747.406790456946,0.973709,0.026291013,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
19,956950.0,1927850.0,4484.843515686052,0.91985327,0.08014673,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
20,957050.0,1927850.0,4540.8702734028275,0.9313451,0.068654895,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
21,957150.0,1927850.0,4546.940465947973,0.93259025,0.067409754,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
22,957250.0,1927850.0,4555.198388860455,0.93428403,0.06571597,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
23,957350.0,1927850.0,4565.632171219951,0.93642426,0.063575745,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
24,957450.0,1927850.0,4578.226936695068,0.93900764,0.06099236,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
25,957550.0,1927850.0,4592.96490786529,0.94203055,0.05796945,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
26,957650.0,1927850.0,4609.82552878997,0.945489,0.05451101,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
27,957750.0,1927850.0,4628.785603901463,0.94937795,0.050622046,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
28,957850.0,1927850.0,4649.81945110637,0.9536923,0.046307683,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
29,957950.0,1927850.0,4672.8990668415745,0.9584263,0.041573703,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
30,958050.0,1927850.0,4697.994300751179,0.9635737,0.036426306,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
31,956850.0,1927750.0,4345.340958010022,0.89123905,0.10876095,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
32,956950.0,1927750.0,4404.022247480473,0.90327555,0.09672445,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
33,957050.0,1927750.0,4440.99679505445,0.9108595,0.089140475,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
34,957150.0,1927750.0,4447.2033115977065,0.91213256,0.08786744,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
35,957250.0,1927750.0,4455.6460873466285,0.9138644,0.086135626,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
36,957350.0,1927750.0,4466.312440558657,0.9160522,0.08394778,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
37,957450.0,1927750.0,4479.186486147985,0.9186929,0.08130711,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
38,957550.0,1927750.0,4494.249251954373,0.92178243,0.078217566,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
39,957650.0,1927750.0,4511.4788151662815,0.9253166,0.07468343,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
40,957750.0,1927750.0,4530.850456668799,0.92929,0.07071,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
41,957850.0,1927750.0,4552.336830870227,0.93369716,0.066302836,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
42,957950.0,1927750.0,4575.908148411557,0.938532,0.061468005,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
43,958050.0,1927750.0,4601.5323690810865,0.9437879,0.056212127,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
44,958150.0,1927750.0,4629.1754022398745,0.9494579,0.050542116,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
45,958250.0,1927750.0,4614.452875072236,0.946438,0.053561985,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
46,956850.0,1927650.0,4264.220753838992,0.87460005,0.12539995,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
47,956950.0,1927650.0,4319.033019153964,0.885843,0.11415702,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
48,957050.0,1927650.0,4341.129141996852,0.89037514,0.10962486,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
49,957150.0,1927650.0,4347.478233240051,0.89167744,0.10832256,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
50,957250.0,1927650.0,4356.114294815707,0.8934488,0.10655117,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
51,957350.0,1927650.0,4367.023758865923,0.8956866,0.10431337,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
52,957450.0,1927650.0,4380.18963876008,0.8983871,0.101612926,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
53,957550.0,1927650.0,4395.591658980947,0.9015463,0.0984537,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
54,957650.0,1927650.0,4413.206407308022,0.90515935,0.094840646,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
55,957750.0,1927650.0,4433.007506705385,0.9092208,0.090779185,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
56,957850.0,1927650.0,4454.965804078411,0.91372484,0.08627516,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
57,957950.0,1927650.0,4479.049572901567,0.9186648,0.08133519,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
58,958050.0,1927650.0,4505.224726638108,0.9240337,0.0759663,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
59,958150.0,1927650.0,4533.455039868944,0.9298242,0.07017583,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
60,958250.0,1927650.0,4517.058732231131,0.92646104,0.07353896,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
61,958350.0,1927650.0,4495.189608896165,0.9219753,0.078024685,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
62,956850.0,1927550.0,4183.917928638528,0.8581287,0.14187127,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
63,956950.0,1927550.0,4225.279206197667,0.8666126,0.13338739,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
64,957050.0,1927550.0,4241.2677257283285,0.86989206,0.13010794,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
65,957150.0,1927550.0,4247.766081401665,0.871225,0.128775,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
66,957250.0,1927550.0,4256.604449946949,0.8730379,0.12696213,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
67,957350.0,1927550.0,4267.768293184376,0.8753277,0.12467229,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
68,957450.0,1927550.0,4281.239419293389,0.87809086,0.12190914,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
69,957550.0,1927550.0,4296.996128263709,0.8813228,0.1186772,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
70,957650.0,1927550.0,4315.013382055148,0.8850184,0.11498159,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
71,957750.0,1927550.0,4335.2629964417065,0.88917196,0.11082804,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
72,957850.0,1927550.0,4357.713851243382,0.89377695,0.10622305,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
73,957950.0,1927550.0,4382.332115474606,0.89882654,0.10117346,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
74,958050.0,1927550.0,4409.081483860538,0.90431327,0.09568673,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
75,958150.0,1927550.0,4437.923421187386,0.91022915,0.08977085,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
76,958250.0,1927550.0,4419.780972467823,0.90650785,0.09349215,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
77,958350.0,1927550.0,4397.428097660171,0.901923,0.098077,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
78,958450.0,1927550.0,4377.246155243464,0.89778334,0.10221666,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
79,956750.0,1927450.0,4043.9258048029437,0.82941425,0.17058575,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
80,956850.0,1927450.0,4096.913616590127,0.8402828,0.1597172,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
81,956950.0,1927450.0,4131.818306764054,0.8474423,0.15255767,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
82,957050.0,1927450.0,4141.412997409842,0.84941036,0.15058964,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
83,957150.0,1927450.0,4148.067788274064,0.85077536,0.14922464,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
84,957250.0,1927450.0,4157.118128838606,0.8526317,0.14736831,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
85,957350.0,1927450.0,4168.548416190018,0.8549762,0.14502382,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
86,957450.0,1927450.0,4182.339137267806,0.85780495,0.14219505,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
87,957550.0,1927450.0,4198.467032158729,0.86111295,0.13888705,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
88,957650.0,1927450.0,4216.905284817935,0.8648949,0.13510507,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
89,957750.0,1927450.0,4237.62373767742,0.86914456,0.13085544,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
90,957850.0,1927450.0,4260.589126298012,0.87385523,0.12614477,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
91,957950.0,1927450.0,4285.765330035065,0.87901914,0.12098086,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
92,958050.0,1927450.0,4313.113634618531,0.8846288,0.11537123,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
93,958150.0,1927450.0,4342.593002588889,0.89067537,0.109324634,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
94,958250.0,1927450.0,4322.627453152967,0.88658017,0.11341983,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
95,958350.0,1927450.0,4299.769543621407,0.88189167,0.11810833,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
96,958450.0,1927450.0,4279.127032206076,0.8776576,0.12234241,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
97,958550.0,1927450.0,4260.732118692669,0.8738845,0.1261155,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
98,958650.0,1927450.0,4244.614024474058,0.87057847,0.12942153,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
99,956750.0,1927350.0,3964.2056595064364,0.81306237,0.18693763,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
100,956850.0,1927350.0,4002.9538258123557,0.8210103,0.17898971,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
101,956950.0,1927350.0,4037.2127201726557,0.82803726,0.17196274,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
102,957050.0,1927350.0,4041.56545275783,0.8289301,0.17106992,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
103,957150.0,1927350.0,4048.3843777397565,0.83032876,0.16967124,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
104,957250.0,1927350.0,4057.6570617696393,0.83223075,0.16776925,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
105,957350.0,1927350.0,4069.366731068943,0.8346326,0.16536742,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
106,957450.0,1927350.0,4083.4924210695485,0.83752996,0.16247004,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
107,957550.0,1927350.0,4100.009160225639,0.84091777,0.15908223,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
108,957650.0,1927350.0,4118.888184320602,0.84479016,0.15520984,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
109,957750.0,1927350.0,4140.097177112823,0.8491404,0.1508596,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
110,957850.0,1927350.0,4163.600532824839,0.85396135,0.14603865,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
111,957950.0,1927350.0,4189.359635784566,0.85924494,0.14075506,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
112,958050.0,1927350.0,4217.33315247239,0.86498266,0.13501734,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
113,958150.0,1927350.0,4247.477331304361,0.8711658,0.12883419,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
114,958250.0,1927350.0,4225.606743760569,0.8666798,0.13332021,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
115,958350.0,1927350.0,4202.221124883523,0.86188304,0.13811696,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
116,958450.0,1927350.0,4181.097034501816,0.85755014,0.14244986,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
117,958550.0,1927350.0,4162.268905467596,0.85368824,0.14631176,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
118,958650.0,1927350.0,4145.768019429567,0.8503036,0.14969641,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
119,956650.0,1927250.0,3824.0153231951213,0.78430724,0.21569276,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
120,956750.0,1927250.0,3874.9653086267726,0.79475784,0.20524216,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
121,956850.0,1927250.0,3909.2937317845476,0.8017991,0.19820088,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
122,956950.0,1927250.0,3937.2625314721295,0.80753595,0.19246405,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
123,957050.0,1927250.0,3941.725637679014,0.8084514,0.19154859,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
124,957150.0,1927250.0,3948.7169769100624,0.80988544,0.19011456,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
125,957250.0,1927250.0,3958.223152468725,0.8118353,0.18816471,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
126,957350.0,1927250.0,3970.226100078075,0.8142973,0.18570268,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
127,957450.0,1927250.0,3984.703257049748,0.8172668,0.18273318,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
128,957550.0,1927250.0,4001.627769763772,0.82073826,0.17926174,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
129,957650.0,1927250.0,4020.968735111763,0.8247054,0.17529458,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
130,957750.0,1927250.0,4042.691471006414,0.82916105,0.17083895,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
131,957850.0,1927250.0,4066.7578106828187,0.83409745,0.16590255,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
132,957950.0,1927250.0,4093.1264153152442,0.83950603,0.16049397,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
133,958050.0,1927250.0,4121.753099441199,0.84537774,0.15462226,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
134,958150.0,1927250.0,4152.591163810235,0.85170317,0.14829683,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
135,958250.0,1927250.0,4128.728206975835,0.84680843,0.15319157,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
136,958350.0,1927250.0,4104.790693394784,0.8418985,0.1581015,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
137,958450.0,1927250.0,4083.1625813923906,0.8374623,0.1625377,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
138,958550.0,1927250.0,4063.8807432779704,0.83350736,0.16649264,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
139,958650.0,1927250.0,4046.9787156702528,0.83004045,0.16995955,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
140,956650.0,1927150.0,3744.9544440677532,0.7680906,0.2319094,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
141,956750.0,1927150.0,3780.77958797457,0.7754389,0.2245611,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
142,956850.0,1927150.0,3815.9554021442827,0.782654,0.21734601,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
143,956950.0,1927150.0,3837.314938279728,0.78703517,0.21296483,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
144,957050.0,1927150.0,3841.8941547817867,0.7879744,0.21202558,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
145,957150.0,1927150.0,3849.0668294468687,0.7894457,0.2105543,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
146,957250.0,1927150.0,3858.8185003378794,0.7914459,0.20855409,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
147,957350.0,1927150.0,3871.1296774393377,0.79397106,0.20602894,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
148,957450.0,1927150.0,3885.9760344800507,0.7970163,0.20298368,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
149,957550.0,1927150.0,3903.3286438058235,0.8005756,0.19942439,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
150,957650.0,1927150.0,3923.1542491414634,0.80464214,0.19535786,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
151,957750.0,1927150.0,3945.415570451157,0.8092083,0.19079173,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
152,957850.0,1927150.0,3970.0716346887416,0.8142656,0.18573439,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
153,957950.0,1927150.0,3997.078126026792,0.8198051,0.18019491,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
154,958050.0,1927150.0,4026.3877491572466,0.8258169,0.17418307,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
155,958150.0,1927150.0,4057.950599448602,0.83229095,0.16770905,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
156,958250.0,1927150.0,4032.0020909271598,0.82696855,0.17303145,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
157,958350.0,1927150.0,4007.4868547187434,0.82194006,0.17805994,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
158,958450.0,1927150.0,3985.330716546127,0.8173955,0.18260449,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
159,958550.0,1927150.0,3965.573218306353,0.8133429,0.18665707,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
160,958650.0,1927150.0,3948.2503693726344,0.8097898,0.19021022,광교대광로제비앙경로당,4111700145,127.0405555,37.3073564,959285.4498524873,1923253.2212708155
161,956550.0,1927050.0,3604.55967759046,0.73929346,0.26070654,이목경로당,4111004,126.9846113,37.3157318,954332.8804252825,1924207.9529805586
162,956650.0,1927050.0,3653.219279528723,0.7492743,0.2507257,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
163,956750.0,1927050.0,3686.9001129172643,0.7561828,0.24381721,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
164,956850.0,1927050.0,3722.9630378152174,0.76357985,0.23642015,파장동행정복지센터,4111100111,126.997412,37.310259,955463.8933084551,1923594.690748921
165,956950.0,1927050.0,3737.3701488286088,0.7665349,0.23346508,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
166,957050.0,1927050.0,3742.071670927334,0.7674993,0.23250067,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
167,957150.0,1927050.0,3749.43531099799,0.7690097,0.23099029,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
168,957250.0,1927050.0,3759.4454261713,0.7710629,0.22893709,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
169,957350.0,1927050.0,3772.0809473501517,0.7736547,0.2263453,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
170,957450.0,1927050.0,3787.315597407183,0.77677953,0.22322047,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
171,957550.0,1927050.0,3805.118157871768,0.7804311,0.21956891,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
172,957650.0,1927050.0,3825.45277795546,0.7846021,0.2153979,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
173,957750.0,1927050.0,3848.2793190423245,0.7892841,0.21071589,광교산임광그대가(아)경로당,4111116,127.0127785,37.3077999,956824.1761949915,1923314.7484690521
