grid_id,gid,lbl,centroid_x,centroid_y,row,col,ADM_CD,ADM_NM,dist_to_admin,SGG_NM,population,single_household_ratio,low_income_ratio_proxy,chronic_disease_ratio_proxy
809,다사568254,,956850.0,1925450.0,27,77,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
810,다사569254,,956950.0,1925450.0,27,78,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
811,다사570254,9.0,957050.0,1925450.0,27,79,31011610,연무동,,장안구,9.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
812,다사571254,,957150.0,1925450.0,27,80,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
813,다사572254,,957250.0,1925450.0,27,81,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
814,다사573254,,957350.0,1925450.0,27,82,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
815,다사574254,,957450.0,1925450.0,27,83,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
816,다사575254,,957550.0,1925450.0,27,84,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
817,다사576254,,957650.0,1925450.0,27,85,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
818,다사577254,,957750.0,1925450.0,27,86,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
819,다사578254,,957850.0,1925450.0,27,87,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
820,다사579254,,957950.0,1925450.0,27,88,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
821,다사580254,,958050.0,1925450.0,27,89,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
822,다사581254,,958150.0,1925450.0,27,90,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
823,다사582254,,958250.0,1925450.0,27,91,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
824,다사583254,,958350.0,1925450.0,27,92,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
825,다사584254,,958450.0,1925450.0,27,93,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
826,다사585254,,958550.0,1925450.0,27,94,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
827,다사586254,,958650.0,1925450.0,27,95,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
828,다사587254,,958750.0,1925450.0,27,96,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
829,다사588254,,958850.0,1925450.0,27,97,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
830,다사589254,,958950.0,1925450.0,27,98,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
831,다사590254,,959050.0,1925450.0,27,99,31011610,연무동,30.791085383496043,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
832,다사529253,,952950.0,1925350.0,28,38,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
833,다사530253,,953050.0,1925350.0,28,39,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
834,다사531253,,953150.0,1925350.0,28,40,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
835,다사532253,,953250.0,1925350.0,28,41,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
836,다사533253,,953350.0,1925350.0,28,42,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
837,다사534253,,953450.0,1925350.0,28,43,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
838,다사535253,,953550.0,1925350.0,28,44,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
839,다사536253,,953650.0,1925350.0,28,45,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
840,다사537253,,953750.0,1925350.0,28,46,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
841,다사538253,,953850.0,1925350.0,28,47,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
842,다사539253,,953950.0,1925350.0,28,48,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
843,다사540253,,954050.0,1925350.0,28,49,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
844,다사541253,,954150.0,1925350.0,28,50,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
845,다사542253,,954250.0,1925350.0,28,51,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
846,다사543253,,954350.0,1925350.0,28,52,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
847,다사544253,,954450.0,1925350.0,28,53,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
848,다사545253,,954550.0,1925350.0,28,54,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
849,다사546253,,954650.0,1925350.0,28,55,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
850,다사547253,,954750.0,1925350.0,28,56,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
851,다사548253,,954850.0,1925350.0,28,57,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
852,다사549253,,954950.0,1925350.0,28,58,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
853,다사550253,,955050.0,1925350.0,28,59,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
854,다사551253,,955150.0,1925350.0,28,60,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
855,다사552253,,955250.0,1925350.0,28,61,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
856,다사553253,,955350.0,1925350.0,28,62,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
857,다사554253,,955450.0,1925350.0,28,63,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
858,다사555253,,955550.0,1925350.0,28,64,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
859,다사556253,,955650.0,1925350.0,28,65,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
860,다사557253,,955750.0,1925350.0,28,66,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
861,다사558253,,955850.0,1925350.0,28,67,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
862,다사559253,,955950.0,1925350.0,28,68,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
863,다사560253,,956050.0,1925350.0,28,69,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
864,다사561253,,956150.0,1925350.0,28,70,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
865,다사562253,,956250.0,1925350.0,28,71,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
866,다사563253,,956350.0,1925350.0,28,72,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
867,다사564253,,956450.0,1925350.0,28,73,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
868,다사565253,,956550.0,1925350.0,28,74,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
869,다사566253,,956650.0,1925350.0,28,75,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
870,다사567253,,956750.0,1925350.0,28,76,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
871,다사568253,,956850.0,1925350.0,28,77,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
872,다사569253,,956950.0,1925350.0,28,78,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
873,다사570253,,957050.0,1925350.0,28,79,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
874,다사571253,,957150.0,1925350.0,28,80,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
875,다사572253,,957250.0,1925350.0,28,81,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
876,다사573253,,957350.0,1925350.0,28,82,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
877,다사574253,,957450.0,1925350.0,28,83,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
878,다사575253,,957550.0,1925350.0,28,84,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
879,다사576253,,957650.0,1925350.0,28,85,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
880,다사577253,,957750.0,1925350.0,28,86,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
881,다사578253,,957850.0,1925350.0,28,87,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
882,다사579253,,957950.0,1925350.0,28,88,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
883,다사580253,,958050.0,1925350.0,28,89,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
884,다사581253,,958150.0,1925350.0,28,90,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
885,다사582253,,958250.0,1925350.0,28,91,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
886,다사583253,,958350.0,1925350.0,28,92,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
887,다사584253,,958450.0,1925350.0,28,93,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
888,다사585253,,958550.0,1925350.0,28,94,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
889,다사586253,,958650.0,1925350.0,28,95,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
890,다사587253,,958750.0,1925350.0,28,96,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
891,다사588253,,958850.0,1925350.0,28,97,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
892,다사589253,,958950.0,1925350.0,28,98,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
893,다사590253,,959050.0,1925350.0,28,99,31011610,연무동,52.50053386933285,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
894,다사528252,,952850.0,1925250.0,29,37,31011540,파장동,17.70911372263641,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
895,다사529252,,952950.0,1925250.0,29,38,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
896,다사530252,,953050.0,1925250.0,29,39,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
897,다사531252,,953150.0,1925250.0,29,40,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
898,다사532252,,953250.0,1925250.0,29,41,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
899,다사533252,,953350.0,1925250.0,29,42,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
900,다사534252,,953450.0,1925250.0,29,43,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
901,다사535252,,953550.0,1925250.0,29,44,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
902,다사536252,,953650.0,1925250.0,29,45,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
903,다사537252,,953750.0,1925250.0,29,46,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
904,다사538252,,953850.0,1925250.0,29,47,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
905,다사539252,,953950.0,1925250.0,29,48,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
906,다사540252,,954050.0,1925250.0,29,49,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
907,다사541252,,954150.0,1925250.0,29,50,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
908,다사542252,,954250.0,1925250.0,29,51,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
909,다사543252,,954350.0,1925250.0,29,52,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
910,다사544252,,954450.0,1925250.0,29,53,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
911,다사545252,,954550.0,1925250.0,29,54,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
912,다사546252,,954650.0,1925250.0,29,55,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
913,다사547252,,954750.0,1925250.0,29,56,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
914,다사548252,,954850.0,1925250.0,29,57,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
915,다사549252,,954950.0,1925250.0,29,58,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
916,다사550252,,955050.0,1925250.0,29,59,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
917,다사551252,,955150.0,1925250.0,29,60,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
918,다사552252,,955250.0,1925250.0,29,61,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
919,다사553252,,955350.0,1925250.0,29,62,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
920,다사554252,,955450.0,1925250.0,29,63,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
921,다사555252,,955550.0,1925250.0,29,64,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
922,다사556252,,955650.0,1925250.0,29,65,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
923,다사557252,,955750.0,1925250.0,29,66,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
924,다사558252,,955850.0,1925250.0,29,67,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
925,다사559252,,955950.0,1925250.0,29,68,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
926,다사560252,,956050.0,1925250.0,29,69,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
927,다사561252,,956150.0,1925250.0,29,70,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
928,다사562252,,956250.0,1925250.0,29,71,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
929,다사563252,,956350.0,1925250.0,29,72,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
930,다사564252,,956450.0,1925250.0,29,73,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
931,다사565252,,956550.0,1925250.0,29,74,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
932,다사566252,,956650.0,1925250.0,29,75,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
933,다사567252,,956750.0,1925250.0,29,76,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
934,다사568252,,956850.0,1925250.0,29,77,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
935,다사569252,,956950.0,1925250.0,29,78,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
936,다사570252,,957050.0,1925250.0,29,79,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
937,다사571252,,957150.0,1925250.0,29,80,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
938,다사572252,,957250.0,1925250.0,29,81,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
939,다사573252,,957350.0,1925250.0,29,82,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
940,다사574252,,957450.0,1925250.0,29,83,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
941,다사575252,,957550.0,1925250.0,29,84,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
942,다사576252,,957650.0,1925250.0,29,85,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
943,다사577252,,957750.0,1925250.0,29,86,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
944,다사578252,,957850.0,1925250.0,29,87,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
945,다사579252,,957950.0,1925250.0,29,88,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
946,다사580252,,958050.0,1925250.0,29,89,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
947,다사581252,,958150.0,1925250.0,29,90,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
948,다사582252,,958250.0,1925250.0,29,91,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
949,다사583252,,958350.0,1925250.0,29,92,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
950,다사584252,,958450.0,1925250.0,29,93,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
951,다사585252,,958550.0,1925250.0,29,94,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
952,다사586252,,958650.0,1925250.0,29,95,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
953,다사587252,,958750.0,1925250.0,29,96,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
954,다사588252,,958850.0,1925250.0,29,97,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
955,다사589252,,958950.0,1925250.0,29,98,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
956,다사590252,,959050.0,1925250.0,29,99,31011610,연무동,16.05992060661477,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
957,다사527251,,952750.0,1925150.0,30,36,31011540,파장동,10.89048610574121,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
958,다사528251,,952850.0,1925150.0,30,37,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
959,다사529251,,952950.0,1925150.0,30,38,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
960,다사530251,,953050.0,1925150.0,30,39,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
961,다사531251,,953150.0,1925150.0,30,40,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
962,다사532251,,953250.0,1925150.0,30,41,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
963,다사533251,,953350.0,1925150.0,30,42,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
964,다사534251,54.0,953450.0,1925150.0,30,43,31011540,파장동,,장안구,54.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
965,다사535251,12.0,953550.0,1925150.0,30,44,31011540,파장동,,장안구,12.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
966,다사536251,,953650.0,1925150.0,30,45,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
967,다사537251,,953750.0,1925150.0,30,46,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
968,다사538251,,953850.0,1925150.0,30,47,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
969,다사539251,,953950.0,1925150.0,30,48,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
970,다사540251,,954050.0,1925150.0,30,49,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
971,다사541251,,954150.0,1925150.0,30,50,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
972,다사542251,,954250.0,1925150.0,30,51,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
973,다사543251,,954350.0,1925150.0,30,52,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
974,다사544251,,954450.0,1925150.0,30,53,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
975,다사545251,,954550.0,1925150.0,30,54,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
976,다사546251,,954650.0,1925150.0,30,55,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
977,다사547251,,954750.0,1925150.0,30,56,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
978,다사548251,,954850.0,1925150.0,30,57,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
979,다사549251,,954950.0,1925150.0,30,58,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
980,다사550251,,955050.0,1925150.0,30,59,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
981,다사551251,,955150.0,1925150.0,30,60,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
982,다사552251,,955250.0,1925150.0,30,61,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
983,다사553251,,955350.0,1925150.0,30,62,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
984,다사554251,,955450.0,1925150.0,30,63,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
985,다사555251,,955550.0,1925150.0,30,64,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
986,다사556251,,955650.0,1925150.0,30,65,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
987,다사557251,,955750.0,1925150.0,30,66,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
988,다사558251,,955850.0,1925150.0,30,67,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
989,다사559251,,955950.0,1925150.0,30,68,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
990,다사560251,,956050.0,1925150.0,30,69,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
991,다사561251,,956150.0,1925150.0,30,70,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
992,다사562251,,956250.0,1925150.0,30,71,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
993,다사563251,,956350.0,1925150.0,30,72,31011540,파장동,,장안구,0.0,0.34283819628647216,0.05134861082944636,0.7592805246732982
994,다사564251,,956450.0,1925150.0,30,73,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
995,다사565251,,956550.0,1925150.0,30,74,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
996,다사566251,,956650.0,1925150.0,30,75,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
997,다사567251,,956750.0,1925150.0,30,76,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
998,다사568251,,956850.0,1925150.0,30,77,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
999,다사569251,,956950.0,1925150.0,30,78,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1000,다사570251,,957050.0,1925150.0,30,79,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1001,다사571251,,957150.0,1925150.0,30,80,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1002,다사572251,,957250.0,1925150.0,30,81,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1003,다사573251,,957350.0,1925150.0,30,82,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1004,다사574251,,957450.0,1925150.0,30,83,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1005,다사575251,,957550.0,1925150.0,30,84,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1006,다사576251,,957650.0,1925150.0,30,85,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1007,다사577251,,957750.0,1925150.0,30,86,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1008,다사578251,,957850.0,1925150.0,30,87,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1009,다사579251,,957950.0,1925150.0,30,88,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1010,다사580251,,958050.0,1925150.0,30,89,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1011,다사581251,,958150.0,1925150.0,30,90,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1012,다사582251,,958250.0,1925150.0,30,91,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1013,다사583251,,958350.0,1925150.0,30,92,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
1014,다사584251,,958450.0,1925150.0,30,93,31011610,연무동,,장안구,0.0,0.46050599833709466,0.046507494519817526,0.7592805246732982
