X,Y,id,left,top,right,bottom,row_index,col_index
126.999170832363,37.2834787843933,248,199926.4693,520473.5169,200726.4693,520973.5169,15,8
126.999170881784,37.2789735866752,249,199926.4693,519973.5169,200726.4693,520473.5169,16,8
126.999170931195,37.2744683855199,250,199926.4693,519473.5169,200726.4693,519973.5169,17,8
126.999170980594,37.2699631809275,251,199926.4693,518973.5169,200726.4693,519473.5169,18,8
126.999171029982,37.2654579728982,252,199926.4693,518473.5169,200726.4693,518973.5169,19,8
126.99917107936,37.2609527614321,253,199926.4693,517973.5169,200726.4693,518473.5169,20,8
126.999171128726,37.2564475465294,254,199926.4693,517473.5169,200726.4693,517973.5169,21,8
126.999171178082,37.2519423281902,255,199926.4693,516973.5169,200726.4693,517473.5169,22,8
126.999171227426,37.2474371064147,256,199926.4693,516473.5169,200726.4693,516973.5169,23,8
126.99917127676,37.2429318812029,257,199926.4693,515973.5169,200726.4693,516473.5169,24,8
126.999171326082,37.2384266525552,258,199926.4693,515473.5169,200726.4693,515973.5169,25,8
126.999171375394,37.2339214204715,259,199926.4693,514973.5169,200726.4693,515473.5169,26,8
126.999171424694,37.229416184952,260,199926.4693,514473.5169,200726.4693,514973.5169,27,8
126.999171473984,37.224910945997,261,199926.4693,513973.5169,200726.4693,514473.5169,28,8
127.008199355327,37.3510560563558,262,200726.4693,527973.5169,201526.4693,528473.5169,0,9
127.00819886542,37.346550910259,263,200726.4693,527473.5169,201526.4693,527973.5169,1,9
127.008198375623,37.3420457607228,264,200726.4693,526973.5169,201526.4693,527473.5169,2,9
127.008197885935,37.3375406077474,265,200726.4693,526473.5169,201526.4693,526973.5169,3,9
127.008197396355,37.3330354513328,266,200726.4693,525973.5169,201526.4693,526473.5169,4,9
127.008196906885,37.3285302914792,267,200726.4693,525473.5169,201526.4693,525973.5169,5,9
127.008196417523,37.3240251281869,268,200726.4693,524973.5169,201526.4693,525473.5169,6,9
127.008195928271,37.3195199614558,269,200726.4693,524473.5169,201526.4693,524973.5169,7,9
127.008195439127,37.3150147912863,270,200726.4693,523973.5169,201526.4693,524473.5169,8,9
127.008194950092,37.3105096176783,271,200726.4693,523473.5169,201526.4693,523973.5169,9,9
127.008194461166,37.3060044406321,272,200726.4693,522973.5169,201526.4693,523473.5169,10,9
127.008193972349,37.3014992601478,273,200726.4693,522473.5169,201526.4693,522973.5169,11,9
127.00819348364,37.2969940762255,274,200726.4693,521973.5169,201526.4693,522473.5169,12,9
127.00819299504,37.2924888888655,275,200726.4693,521473.5169,201526.4693,521973.5169,13,9
127.008192506549,37.2879836980678,276,200726.4693,520973.5169,201526.4693,521473.5169,14,9
127.008192018166,37.2834785038325,277,200726.4693,520473.5169,201526.4693,520973.5169,15,9
127.008191529892,37.2789733061599,278,200726.4693,519973.5169,201526.4693,520473.5169,16,9
127.008191041727,37.2744681050501,279,200726.4693,519473.5169,201526.4693,519973.5169,17,9
127.008190553671,37.2699629005032,280,200726.4693,518973.5169,201526.4693,519473.5169,18,9
127.008190065723,37.2654576925194,281,200726.4693,518473.5169,201526.4693,518973.5169,19,9
